2018-12-31T00:14:01,366888920,61.08753,-146.4112,2.6,92.7,99.0
2018-12-31T00:14:03,366941780,57.78571,-152.40437,3.5,56.3,58.0
2018-12-31T00:14:03,368017000,61.11877,-146.37724,8.3,65.8,84.0
2018-12-31T00:14:05,367427730,57.78809,-152.40004,0.1,-55.6,511.0
2018-12-31T00:14:07,338205000,60.78665,-148.26758,15.2,-133.2,277.0
2018-12-31T00:14:07,367310500,59.60509,-151.42111,-0.1,-49.6,302.0
2018-12-31T00:14:08,367001230,59.60541,-151.42262,0.1,-55.0,511.0
2018-12-31T00:14:10,367400220,60.75506,-151.30737,0.4,-62.1,31.0
2018-12-31T00:14:11,338792000,60.75212,-151.30758,0.1,91.2,48.0
2018-12-31T00:14:15,367082610,57.77744,-152.41522,0.1,-60.8,18.0
2018-12-31T00:14:16,338320000,57.78642,-152.41467,0.1,-54.4,511.0
2018-12-31T00:14:17,367137170,59.60498,-151.42184,0.1,-49.7,511.0
2018-12-31T00:14:17,367755420,57.77834,-152.41375,0.1,-49.8,511.0
2018-12-31T00:14:18,366342000,61.11143,-146.37648,0.9,-193.1,141.0
2018-12-31T00:14:18,366444090,57.77837,-152.41341,0.1,26.2,224.0
2018-12-31T00:14:18,367438220,59.60545,-151.42335,0.1,2.7,511.0
2018-12-31T00:14:19,367324000,57.77767,-152.41634,0.1,-60.5,511.0
2018-12-31T00:14:22,368019250,59.62235,-151.35452,5.2,48.2,47.0
2018-12-31T00:14:23,367157930,60.1205,-149.43712,0.1,-147.9,511.0
2018-12-31T00:14:24,351925000,57.93543,-151.42285,10.7,-62.5,346.0
2018-12-31T00:14:25,366830940,57.7771,-152.41227,0.1,-55.4,511.0
2018-12-31T00:14:28,367157580,57.78576,-152.41051,0.9,94.8,511.0
2018-12-31T00:14:52,367031440,57.78686,-152.41025,0.1,-110.7,511.0
2018-12-31T00:15:00,338129000,59.60565,-151.4258,0.5,77.7,511.0
2018-12-31T00:15:02,368013040,60.6862,-151.43026,8.3,168.5,151.0
2018-12-31T00:15:05,366888920,61.08746,-146.40965,2.1,92.0,65.0
2018-12-31T00:15:05,369701000,59.38312,-152.18382,17.5,0.0,3.0
2018-12-31T00:15:06,368017000,61.11837,-146.37245,8.5,102.8,103.0
2018-12-31T00:15:12,366941780,57.78645,-152.40227,4.2,56.7,56.0
2018-12-31T00:15:14,338205000,60.78715,-148.2771,15.1,-133.5,277.0
2018-12-31T00:15:14,367427730,57.7881,-152.40001,0.1,-52.5,511.0
2018-12-31T00:15:18,367310500,59.60506,-151.42109,-0.1,-49.6,300.0
2018-12-31T00:15:22,367400220,60.75504,-151.30738,0.3,181.4,51.0
2018-12-31T00:15:23,368019250,59.62333,-151.35235,5.2,47.8,47.0
2018-12-31T00:15:25,351925000,57.93833,-151.42419,10.8,-63.6,344.0
2018-12-31T00:15:26,367137170,59.60502,-151.42177,0.1,-52.0,511.0
2018-12-31T00:15:27,366342000,61.1113,-146.37686,0.5,-156.3,148.0
2018-12-31T00:15:27,369332000,61.11249,-146.37878,0.1,85.2,151.0
2018-12-31T00:15:29,367438220,59.60546,-151.42327,0.1,1.1,511.0
2018-12-31T00:15:31,367324000,57.77769,-152.41636,0.1,-54.8,511.0
