2017-01-02T03:38:58,366886110,44.14897,-68.07778,4.0,103.1
2017-01-02T03:51:49,366886110,44.14794,-68.07984,2.2,-174.3
2017-01-02T03:24:29,367552230,43.51918,-68.98086,5.8,142.4
2017-01-02T03:37:48,366886110,44.14863,-68.07985,7.8,62.1
2017-01-02T03:15:30,367552230,43.52046,-68.98406,1.6,68.3
2017-01-02T03:31:30,367552230,43.5183,-68.97871,1.1,29.4
2017-01-02T03:35:31,367552230,43.5177,-68.97744,2.1,130.4
2017-01-02T03:38:30,367552230,43.51718,-68.97651,3.0,146.1
2017-01-02T03:28:32,367552230,43.51872,-68.97945,3.1,158.1
2017-01-02T03:32:59,367552230,43.51807,-68.97825,1.9,3.1
2017-01-02T03:39:59,367552230,43.517,-68.97602,4.7,90.6
2017-01-02T03:23:01,367552230,43.5194,-68.98131,4.7,118.9
2017-01-02T03:27:29,367552230,43.51885,-68.97979,3.8,188.4
2017-01-02T03:30:29,367552230,43.51843,-68.97896,2.4,196.2
2017-01-02T03:34:02,367552230,43.51792,-68.97791,2.0,136.7
2017-01-02T03:43:30,367552230,43.5165,-68.97487,1.0,108.8
2017-01-02T03:45:29,367552230,43.51627,-68.97423,1.5,132.3
2017-01-02T03:42:29,367552230,43.51662,-68.97524,3.1,147.9
2017-01-02T03:55:30,367552230,43.51463,-68.97163,1.2,186.1
2017-01-02T03:59:00,367552230,43.5141,-68.97077,1.1,129.3
2017-01-02T03:52:59,366886110,44.14749,-68.08079,2.6,-174.1
2017-01-02T03:50:38,366886110,44.14825,-68.07909,2.1,-177.3
2017-01-02T03:55:18,366886110,44.14654,-68.0834,2.6,-174.6
2017-01-02T04:01:07,366886110,44.1443,-68.0885,2.6,-173.1
2017-01-02T03:34:31,366920980,44.14461,-68.075,2.8,-171.4
2017-01-02T03:41:30,366920980,44.14267,-68.08105,2.5,-156.7
2017-01-02T03:43:42,366920980,44.14207,-68.08299,2.6,-165.4
2017-01-02T03:46:01,366920980,44.14151,-68.08501,2.5,-160.3
2017-01-02T03:32:10,366920980,44.14552,-68.0731,2.4,-171.5
2017-01-02T03:35:41,366920980,44.1442,-68.07596,2.5,-167.4
2017-01-02T03:42:40,366920980,44.14238,-68.0821,2.8,-165.4
2017-01-02T03:31:01,366920980,44.14593,-68.07216,2.6,-168.8
2017-01-02T03:55:11,366920980,44.13871,-68.09268,2.5,-168.3
2017-01-02T03:36:50,366920980,44.14384,-68.07695,2.6,-171.5
2017-01-02T03:38:01,366920980,44.14348,-68.07795,2.2,-163.7
2017-01-02T03:40:21,366920980,44.14294,-68.08004,2.9,-163.7
2017-01-02T03:48:20,366920980,44.14082,-68.08693,2.6,-166.0
